image_path,text_prompt
./dataset/00003952.jpg,a football game is being played on the field
./dataset/00003953.jpg,a football player running with the ball
./dataset/00003954.jpg,a football player is tackled by a player
./dataset/00003955.jpg,a group of people playing a game of football
./dataset/00003956.jpg,the new york jets play the buffalo bills in the first half of the game
./dataset/00003957.jpg,a football player running with the ball
./dataset/00003958.jpg,a football player is running with the ball
./dataset/00003959.jpg,a football player running with the ball
./dataset/00003960.jpg,the browns running back to the dolphins
./dataset/00003961.jpg,a football player running on the field
./dataset/00003962.jpg,a football game is being played on the field
./dataset/00003963.jpg,the new york arena
./dataset/00003964.jpg,a football player running with the ball
./dataset/00003965.jpg,a band of people in white uniforms
./dataset/00003966.jpg,the view from the end zone at met stadium
./dataset/00003967.jpg,a football game is being played on a field
./dataset/00003968.jpg,a football game is being played on the field
./dataset/00003969.jpg,a group of people playing football on a field
./dataset/00003970.jpg,a football player running with the ball
./dataset/00003971.jpg,a red track
./dataset/00003972.jpg,a group of young men playing a game of soccer
./dataset/00003973.jpg,a football field
./dataset/00003974.jpg,a large crowd of people
./dataset/00003975.jpg,a group of people standing on a field
./dataset/00003976.jpg,a football player is falling to the ground
./dataset/00003977.jpg,the cheerleaders perform before the game
./dataset/00003978.jpg,a black and white photo of a soccer match
./dataset/00003979.jpg,a man kneeling on a soccer field
./dataset/00003980.jpg,madden's gameday - pittsburgh steelers vs pittsburgh browns
./dataset/00003981.jpg,the lacrosse team is huddleded up on the field
./dataset/00003982.jpg,a football player running with the ball
./dataset/00003983.jpg,a woman in a red jersey
./dataset/00003984.jpg,the football field at penn stadium
./dataset/00003985.jpg,a man running with a football
./dataset/00003986.jpg,a large balloon is being blown by a crowd
./dataset/00003987.jpg,a football game is being played on a field
./dataset/00003988.jpg,a football player is running with the ball
./dataset/00003989.jpg,a football player running with the ball
./dataset/00003990.jpg,a football player is running with the ball
./dataset/00003991.jpg,a football game is being played on a field
./dataset/00003992.jpg,a man in a uniform
./dataset/00003993.jpg,the football team is walking onto the field
./dataset/00003994.jpg,the football game is being played
./dataset/00003995.jpg,a football game with players on the field
./dataset/00003996.jpg,a football game is being played on the field
./dataset/00003997.jpg,the view from the sidelines at the end zone of the stadium
./dataset/00003998.jpg,a group of people playing football on a field
./dataset/00003999.jpg,a football player is falling off the ground
./dataset/00004000.jpg,a field with a fence and a soccer field
./dataset/00004001.jpg,a football player running with the ball
./dataset/00004002.jpg,a man in a white shirt
./dataset/00004003.jpg,a football game
./dataset/00004004.jpg,a football player running with the ball
./dataset/00004005.jpg,a man running with a football
./dataset/00004006.jpg,a football player is running with the ball
./dataset/00004007.jpg,a fence is in front of a soccer field
./dataset/00004008.jpg,a football player throwing a ball
./dataset/00004009.jpg,a football player is trying to get past the defense
./dataset/00004010.jpg,a football game with the ball in the air
./dataset/00004011.jpg,a soccer field
./dataset/00004012.jpg,the football players are playing on the field
./dataset/00004013.jpg,a football game is being played in a stadium
./dataset/00004014.jpg,a football player running with the ball
./dataset/00004015.jpg,a soccer goal is in the goal net
./dataset/00004016.jpg,a football player is running on the field
./dataset/00004017.jpg,a football game is being played on the field
./dataset/00004018.jpg,a football player is laying on the field
./dataset/00004019.jpg,a football player running with the ball
./dataset/00004020.jpg,a football game with a crowd of people watching
./dataset/00004021.jpg,a football player is running with the ball
./dataset/00004022.jpg,a football game is being played on the field
./dataset/00004023.jpg,a football game is being played on a dark night
./dataset/00004024.jpg,a large crowd of people
./dataset/00004025.jpg,a group of people standing on a blue platform
./dataset/00004026.jpg,a football player running with the ball
./dataset/00004027.jpg,the football team is practicing on the field
./dataset/00004028.jpg,a large stadium filled with people and a football field
./dataset/00004029.jpg,a referee walking across a parking lot
./dataset/00004030.jpg,a football game
./dataset/00004031.jpg,a stadium filled with people watching a football game
./dataset/00004032.jpg,a football player running with the ball
./dataset/00004033.jpg,a soccer game is being played in a stadium
./dataset/00004034.jpg,a glass of beer sitting on a table in front of a stadium
./dataset/00004035.jpg,a football game is being played on a field
./dataset/00004036.jpg,a football game is being played in a stadium
./dataset/00004037.jpg,a football game is being played on a field
./dataset/00004038.jpg,a blue sky
./dataset/00004039.jpg,a group of people on a field playing a game
./dataset/00004040.jpg,a football field
./dataset/00004041.jpg,a man throwing a football
./dataset/00004042.jpg,a group of cheerleaders
./dataset/00004043.jpg,a football stadium with a large crowd
./dataset/00004044.jpg,the football team is playing on the field
./dataset/00004045.jpg,a baseball field with a baseball field and a baseball field
./dataset/00004046.jpg,a football player is running with the ball
./dataset/00004047.jpg,a man in a purple jacket
./dataset/00004048.jpg,two cheerleaders cheer during a football game
./dataset/00004049.jpg,a football player is running with the ball
./dataset/00004050.jpg,a man holding a football
./dataset/00004051.jpg,a field with a soccer goal and a building in the background
./dataset/00004052.jpg,a football game with the players on the field
./dataset/00004053.jpg,a man in a blue shirt
./dataset/00004054.jpg,a football field
./dataset/00004055.jpg,a football player is running with the ball
./dataset/00004056.jpg,a football player is running with the ball
./dataset/00004057.jpg,the marching team performs at the football game
./dataset/00004058.jpg,referee is wearing a blue shirt
./dataset/00004059.jpg,the football players are playing on the field
./dataset/00004060.jpg,a group of young men playing a game of football
./dataset/00004061.jpg,a football game is being played on the field
./dataset/00004062.jpg,a football game is being played on a field
./dataset/00004063.jpg,the football team is running on the field
./dataset/00004064.jpg,a football player running with the ball
./dataset/00004065.jpg,a man in a suit and hat walking on a field
./dataset/00004066.jpg,a football game with a player running with the ball
./dataset/00004067.jpg,the football game is being played
./dataset/00004068.jpg,a football game with a player trying to get the ball
./dataset/00004069.jpg,the bears and the bears are on the field after the game
./dataset/00004070.jpg,the view from the top of the field at the jets stadium
./dataset/00004071.jpg,a football player running with the ball
./dataset/00004072.jpg,the broncos running back to the broncos
./dataset/00004073.jpg,a football player running with the ball
./dataset/00004074.jpg,the players are all huddled up
./dataset/00004075.jpg,a football game is being played on a field
./dataset/00004076.jpg,a football game
./dataset/00004077.jpg,a football player running with the ball
./dataset/00004078.jpg,a football game is being played on the field
./dataset/00004079.jpg,a football player is running with the ball
./dataset/00004080.jpg,a football field
./dataset/00004081.jpg,a football game with the players on the field
./dataset/00004082.jpg,the notres running the ball during a game
./dataset/00004083.jpg,the stadium at the university of notre
./dataset/00004084.jpg,a football game with a crowd of people watching
./dataset/00004085.jpg,a group of people playing a game of football
./dataset/00004086.jpg,the bears are playing in the nfl game
./dataset/00004087.jpg,the team is posing for a photo
./dataset/00004088.jpg,the football team runs the ball during practice
./dataset/00004089.jpg,a football player is on the ground after a tackle
./dataset/00004090.jpg,a stadium with a large green field
./dataset/00004091.jpg,a football game with a crowd of people watching
./dataset/00004092.jpg,a man holding a sign
./dataset/00004093.jpg,a stadium filled with people
./dataset/00004094.jpg,a football game with players on the field
./dataset/00004095.jpg,a football game is being played
./dataset/00004096.jpg,a football field
./dataset/00004097.jpg,the new orleans saints players walk off the field after the game
./dataset/00004098.jpg,a group of men playing soccer on a field
./dataset/00004099.jpg,a field with a small building and a green field
./dataset/00004100.jpg,a football player running on the field
./dataset/00004101.jpg,a view of a baseball field from a plane
./dataset/00004102.jpg,a football player throwing a ball
./dataset/00004103.jpg,a man laying on the grass
./dataset/00004104.jpg,the cheerleaders of the los rams cheer team
./dataset/00004105.jpg,the football team is playing on the field
./dataset/00004106.jpg,a football player is falling off the field
./dataset/00004107.jpg,the washington redskins celebrate their win over the pittsburgh steelers
./dataset/00004108.jpg,a football player is running with the ball
./dataset/00004109.jpg,a football field
./dataset/00004110.jpg,a football game is being played
./dataset/00004111.jpg,a football game with the opposing
./dataset/00004112.jpg,a football game with a player running the ball
./dataset/00004113.jpg,a football game is being played on a field
./dataset/00004114.jpg,a football player running with the ball
./dataset/00004115.jpg,a football game with a player running the ball
./dataset/00004116.jpg,a football player is tackled by a group of defenders
./dataset/00004117.jpg,"the new lamb stadium in lamb stadium, home of the philadelphia eagles"
./dataset/00004118.jpg,a football game is shown in this image
./dataset/00004119.jpg,a large field
./dataset/00004120.jpg,madden's game is coming to the xbox
./dataset/00004121.jpg,a football player catching a ball
./dataset/00004122.jpg,a football player running on the field
./dataset/00004123.jpg,a large screen on the side of a field
./dataset/00004124.jpg,a football player running with the ball
./dataset/00004125.jpg,the carolina panthers cheer team at the carolina stadium
./dataset/00004126.jpg,a football player running with the ball
./dataset/00004127.jpg,a football game is being played in a stadium
./dataset/00004128.jpg,a football game with a crowd watching
./dataset/00004129.jpg,a football player running with the ball
./dataset/00004130.jpg,the football team hus together on the field
./dataset/00004131.jpg,a band is performing on the field
./dataset/00004132.jpg,the football team is running onto the field
./dataset/00004133.jpg,a group of men playing soccer on a field
./dataset/00004134.jpg,a football game with the ball in the air
./dataset/00004135.jpg,a group of people watching a soccer game
./dataset/00004136.jpg,a man standing on a field in a stadium
./dataset/00004137.jpg,a football game is being played on the field
./dataset/00004138.jpg,a group of men playing a game of lacrosse
./dataset/00004139.jpg,a soccer game is being played in a stadium
./dataset/00004140.jpg,two men playing soccer on a field
./dataset/00004141.jpg,the marching team performs at the football game
./dataset/00004142.jpg,the football field at the university of kentucky
./dataset/00004143.jpg,a football game with players and a referee
./dataset/00004144.jpg,a man in a green and yellow shirt
./dataset/00004145.jpg,a football player is holding the ball
./dataset/00004146.jpg,a man in a football uniform on a field
./dataset/00004147.jpg,a man holding a football ball while another man watches
./dataset/00004148.jpg,a man running with a football on a field
./dataset/00004149.jpg,a stadium with a red and white field
./dataset/00004150.jpg,a football player catching a ball in the air
./dataset/00004151.jpg,a football game with the ball in the air
./dataset/00004152.jpg,a football game with a player running the ball
./dataset/00004153.jpg,the cheer team performs during the game
./dataset/00004154.jpg,a group of people standing on a field
./dataset/00004155.jpg,"peyton johnson, denver broncos"
./dataset/00004156.jpg,a football player running on a field
./dataset/00004157.jpg,a football stadium
./dataset/00004158.jpg,a football player running with the ball
./dataset/00004159.jpg,a man in a blue uniform standing on a field
./dataset/00004160.jpg,a football game is being played
./dataset/00004161.jpg,a football game is being played on the field
./dataset/00004162.jpg,a football player is kneeling on the ground
./dataset/00004163.jpg,a football player running with the ball
./dataset/00004164.jpg,the new stadium at gill field
./dataset/00004165.jpg,a football game is being played on the field
./dataset/00004166.jpg,a football player running with the ball
./dataset/00004167.jpg,a football player is running with the ball
./dataset/00004168.jpg,a football player is being restrained by an umpire
./dataset/00004169.jpg,a red and white stadium
./dataset/00004170.jpg,a football game with a player running the ball
./dataset/00004171.jpg,a stadium with a football field and lights
./dataset/00004172.jpg,a crowd of people watching a baseball game
./dataset/00004173.jpg,a group of young football players in a line
./dataset/00004174.jpg,a group of people standing on a field
./dataset/00004175.jpg,a football player is getting ready to run
./dataset/00004176.jpg,a football player running with the ball
./dataset/00004177.jpg,a football player catching a ball in the air
./dataset/00004178.jpg,a stadium with a field and a flag
./dataset/00004179.jpg,the washington redskins running back to the redskins
./dataset/00004180.jpg,a football game with the ball in the air
./dataset/00004181.jpg,a football player is about to throw the ball
./dataset/00004182.jpg,a football player is running with the ball
./dataset/00004183.jpg,the green bay packers stadium
./dataset/00004184.jpg,a football player is about to throw the ball
./dataset/00004185.jpg,the browns'defense is a big problem
./dataset/00004186.jpg,"gill field, section 2, row 2, seat 1"
./dataset/00004187.jpg,a crowd of people
./dataset/00004188.jpg,a football game is being played on the field
./dataset/00004189.jpg,the field at the texas stadium
./dataset/00004190.jpg,a stadium filled with people
./dataset/00004191.jpg,a man running with a football on a field
./dataset/00004192.jpg,a young boy is throwing a football ball
./dataset/00004193.jpg,the football team is running for the ball
./dataset/00004194.jpg,a football player running with the ball
./dataset/00004195.jpg,a football game is being played on the field
./dataset/00004196.jpg,a football game with players running and playing
./dataset/00004197.jpg,a man running with a football
./dataset/00004198.jpg,a young boy running with a football
./dataset/00004199.jpg,a football game with a referee and a referee
./dataset/00004200.jpg,the michigan state football team is playing against michigan state
./dataset/00004201.jpg,a football game with players on the field
./dataset/00004202.jpg,a group of people standing on top of a green field
./dataset/00004203.jpg,the football team is celebrating their victory
./dataset/00004204.jpg,a football player is about to throw the ball
./dataset/00004205.jpg,a football player running with the ball
./dataset/00004206.jpg,the 49ers'quarterbacks are in the nfl playoffs
./dataset/00004207.jpg,a football player is running on the field
./dataset/00004208.jpg,a field with a football field and a field goal
./dataset/00004209.jpg,a crowd of people standing in a stadium
./dataset/00004210.jpg,a group of people riding in a car on a field
./dataset/00004211.jpg,a football player running with the ball
./dataset/00004212.jpg,a group of football players standing on a field
./dataset/00004213.jpg,a football game is being played on a field
./dataset/00004214.jpg,a football player running with the ball
./dataset/00004215.jpg,a stadium with a football field and a crowd
./dataset/00004216.jpg,the football team is playing on the field
./dataset/00004217.jpg,a boy running with a ball
./dataset/00004218.jpg,a football player running with the ball
./dataset/00004219.jpg,a man running with a football
./dataset/00004220.jpg,a football game is being played
./dataset/00004221.jpg,a group of people playing a game of football
./dataset/00004222.jpg,a football player is about to throw the ball
./dataset/00004223.jpg,a football player is running with the ball
./dataset/00004224.jpg,the football team is lined up on the field
./dataset/00004225.jpg,a group of people playing a game of football
./dataset/00004226.jpg,a crowd of people at a football game
./dataset/00004227.jpg,a group of people sitting in a stadium
./dataset/00004228.jpg,a football player running with the ball
./dataset/00004229.jpg,philadelphia eagles running back to beat dallas cowboys
./dataset/00004230.jpg,a football game
./dataset/00004231.jpg,a football player running with the ball
./dataset/00004232.jpg,a soccer field with a soccer goal in the middle
./dataset/00004233.jpg,a football player running with the ball
./dataset/00004234.jpg,a football player running with the ball
./dataset/00004235.jpg,a group of people playing a game of football
./dataset/00004236.jpg,a group of women standing on a field
./dataset/00004237.jpg,a football player is tackled by a football player
./dataset/00004238.jpg,a man running with a football
./dataset/00004239.jpg,a man in a red and white uniform
./dataset/00004240.jpg,the cheerleaders of the dallas cowboys
./dataset/00004241.jpg,a football field
./dataset/00004242.jpg,a football player is running with the ball
./dataset/00004243.jpg,a football player running with the ball
./dataset/00004244.jpg,a football player catching a ball
./dataset/00004245.jpg,a football player running with the ball
./dataset/00004246.jpg,a group of people holding flags on a field
./dataset/00004247.jpg,a football player is running with the ball
./dataset/00004248.jpg,a group of people standing on a field
./dataset/00004249.jpg,a football game is being played on a field
./dataset/00004250.jpg,a football game with the opposing on the field
./dataset/00004251.jpg,a football game with a player throwing the ball
./dataset/00004252.jpg,a football game with players on the field
./dataset/00004253.jpg,a football player running with the ball
./dataset/00004254.jpg,a football player standing on the field
./dataset/00004255.jpg,a football game with a player on the field
./dataset/00004256.jpg,a football game is being played
./dataset/00004257.jpg,a football player running with the ball
./dataset/00004258.jpg,a football player is running with the ball
./dataset/00004259.jpg,a football game is being played on the field
./dataset/00004260.jpg,a group of football players standing on a field
./dataset/00004261.jpg,a football player is tackled by a group of players
./dataset/00004262.jpg,a football game with a player on the field
./dataset/00004263.jpg,a football game is being played on a field
./dataset/00004264.jpg,a football player running with the ball
./dataset/00004265.jpg,a football game
./dataset/00004266.jpg,the football field at the university of wisconsin
./dataset/00004267.jpg,a football game with a player running for the ball
./dataset/00004268.jpg,a football player running with the ball
./dataset/00004269.jpg,the stadium at ohio stadium
./dataset/00004270.jpg,the game is being played
./dataset/00004271.jpg,a football player running on the field
./dataset/00004272.jpg,a baseball player swinging a bat
./dataset/00004273.jpg,a football player throwing a ball
./dataset/00004274.jpg,a football game with the ball in the air
./dataset/00004275.jpg,a football game is being played
./dataset/00004276.jpg,penn's matt williams celebrates his touchdown
./dataset/00004277.jpg,a football player is about to catch the ball
./dataset/00004278.jpg,a group of people sitting on a field
./dataset/00004279.jpg,a football player running with the ball
./dataset/00004280.jpg,a group of people playing a game of football
./dataset/00004281.jpg,a football game is being played on a field
./dataset/00004282.jpg,a football player running with the ball
./dataset/00004283.jpg,a football player running with the ball
./dataset/00004284.jpg,a football player running with the ball
./dataset/00004285.jpg,the washington redskins players are standing on the field
./dataset/00004286.jpg,the empty stadium
./dataset/00004287.jpg,a man in a uniform throwing a football
./dataset/00004288.jpg,a football game is being played on the field
./dataset/00004289.jpg,the football field at usc stadium
./dataset/00004290.jpg,the football stadium in the middle of the stadium
./dataset/00004291.jpg,a football player running with the ball
./dataset/00004292.jpg,madden's new york jets game will be played in the nfl
./dataset/00004293.jpg,a couple of people standing in front of a stadium
./dataset/00004294.jpg,a football player is about to throw the ball
./dataset/00004295.jpg,a football game with a crowd watching
./dataset/00004296.jpg,a football game with players on the field
./dataset/00004297.jpg,a football player is about to throw the ball
./dataset/00004298.jpg,the view from the end zone at gill field
./dataset/00004299.jpg,a large stadium
./dataset/00004300.jpg,a baseball stadium
./dataset/00004301.jpg,a football game in the early 1960s
./dataset/00004302.jpg,a football game is being played on the field
./dataset/00004303.jpg,a football game with a player getting ready to block the ball
./dataset/00004304.jpg,a football player catching a ball on the field
./dataset/00004305.jpg,a football player running with the ball
./dataset/00004306.jpg,a football game is being played on the field
./dataset/00004307.jpg,a group of young people playing a game of rugby
./dataset/00004308.jpg,a stadium full of people
./dataset/00004309.jpg,a football player is running with the ball
./dataset/00004310.jpg,a stadium with a red and green field
./dataset/00004311.jpg,the nfl team is playing on the field
./dataset/00004312.jpg,the football team is running on the field
./dataset/00004313.jpg,the bears'defense is a big problem for the bears
./dataset/00004314.jpg,a football game is being played on a sunny day
./dataset/00004315.jpg,a football game
./dataset/00004316.jpg,a football stadium
./dataset/00004317.jpg,a group of people standing on a field
./dataset/00004318.jpg,a large green field
./dataset/00004319.jpg,a football game is being played on the field
./dataset/00004320.jpg,a football player running with the ball
./dataset/00004321.jpg,a group of people
./dataset/00004322.jpg,the football team is running onto the field
./dataset/00004323.jpg,the patriots are playing in the nfl game
./dataset/00004324.jpg,a football player is running with the ball
./dataset/00004325.jpg,a man in a uniform
./dataset/00004326.jpg,a football game is being played on the field
./dataset/00004327.jpg,cheerleaders perform during the game
./dataset/00004328.jpg,a group of people playing a game of football
./dataset/00004329.jpg,a group of people playing a game of fr frc
./dataset/00004330.jpg,a crowd of people walking around a field
./dataset/00004331.jpg,a soccer player in action
./dataset/00004332.jpg,the field at the university of virginia stadium
./dataset/00004333.jpg,the washington redskins running for the ball
./dataset/00004334.jpg,a football player running with the ball
./dataset/00004335.jpg,a football game with a player running the ball
./dataset/00004336.jpg,"penn football players take the field for the start of the game against penn on saturday, sept 15"
./dataset/00004337.jpg,a football game is being played on the field
./dataset/00004338.jpg,a football game with a player running for the ball
./dataset/00004339.jpg,a football game is being played on the field
./dataset/00004340.jpg,a stadium with a football field and a skylight
./dataset/00004341.jpg,a football game is being played on the field
./dataset/00004342.jpg,a group of men standing on top of a soccer field
./dataset/00004343.jpg,a group of people playing soccer on a field
./dataset/00004344.jpg,the green bay packers are the only team in the nfl draft game
./dataset/00004345.jpg,a baseball stadium
./dataset/00004346.jpg,two young men running on a soccer field
./dataset/00004347.jpg,a football game with a player running for the ball
./dataset/00004348.jpg,a man in a red shirt
./dataset/00004349.jpg,a soccer field
./dataset/00004350.jpg,a group of young children playing football
./dataset/00004351.jpg,a football stadium
./dataset/00004352.jpg,a football player is running with the ball
./dataset/00004353.jpg,the view from the upper level of heinz stadium
./dataset/00004354.jpg,a man and woman standing in front of a football field
./dataset/00004355.jpg,a football game with players running on the field
./dataset/00004356.jpg,the michigan state football team is playing against michigan state
./dataset/00004357.jpg,a football game is being played on the field
./dataset/00004358.jpg,the giants are in the nfl playoffs
./dataset/00004359.jpg,a football game is being played on the field
./dataset/00004360.jpg,a football player catching a ball
./dataset/00004361.jpg,a baseball field
./dataset/00004362.jpg,a football player running with the ball
./dataset/00004363.jpg,a football game with players on the field
./dataset/00004364.jpg,a football game is being played on the field
./dataset/00004365.jpg,a football game is being played on the field
./dataset/00004366.jpg,a football game with a player running the ball
./dataset/00004367.jpg,a football game with players running on the field
./dataset/00004368.jpg,a group of people playing a game on a field
./dataset/00004369.jpg,a football game is being played on the field
./dataset/00004370.jpg,a football game with a player running the ball
./dataset/00004371.jpg,a football player running with the ball
./dataset/00004372.jpg,a football player running with the ball
./dataset/00004373.jpg,a football player running with the ball
./dataset/00004374.jpg,a football player running with the ball
./dataset/00004375.jpg,a football player running with the ball
./dataset/00004376.jpg,a young boy in a football uniform holding a ball
./dataset/00004377.jpg,a football game with many players on the field
./dataset/00004378.jpg,usc football vs usc
./dataset/00004379.jpg,a football game is being played in a stadium
./dataset/00004380.jpg,a man running with a football
./dataset/00004381.jpg,a football game with a player running the ball
./dataset/00004382.jpg,the michigan marching team at michigan's football game
./dataset/00004383.jpg,a soccer player
./dataset/00004384.jpg,a football player running with the ball
./dataset/00004385.jpg,a football game is being played on a field
./dataset/00004386.jpg,a man kneeling on the field
./dataset/00004387.jpg,the view from the end zone at soldier stadium
./dataset/00004388.jpg,a football player running with the ball
./dataset/00004389.jpg,a football game is being played on the field
./dataset/00004390.jpg,a group of young children playing football on a field
./dataset/00004391.jpg,a football player is about to throw the ball
./dataset/00004392.jpg,a large crowd of people
./dataset/00004393.jpg,a football game is being played on the field
./dataset/00004394.jpg,a football game is being played on a field
./dataset/00004395.jpg,a football player running with the ball
./dataset/00004396.jpg,a football game with players on the field
./dataset/00004397.jpg,a football game with players on the field
./dataset/00004398.jpg,the football field at the university of michigan
./dataset/00004399.jpg,the football players are running on the field
./dataset/00004400.jpg,a soccer player in the air
./dataset/00004401.jpg,a football player in a red and white uniform
./dataset/00004402.jpg,the football field at stanford stadium
./dataset/00004403.jpg,a football player running with the ball
./dataset/00004404.jpg,a football player catching a ball during a game
./dataset/00004405.jpg,a football game is being played on a field
./dataset/00004406.jpg,the green bay packers are the best team in the nfl
./dataset/00004407.jpg,a football player running with the ball
./dataset/00004408.jpg,a stadium filled with people
./dataset/00004409.jpg,the girls are playing soccer
./dataset/00004410.jpg,a football player is running with the ball
./dataset/00004411.jpg,the football team is getting ready to take on the field
./dataset/00004412.jpg,a group of people playing a game of football
./dataset/00004413.jpg,a man kicking a football
./dataset/00004414.jpg,a football player is making a tackle
./dataset/00004415.jpg,a football game with players on the field
./dataset/00004416.jpg,a football stadium
./dataset/00004417.jpg,a football field with a field and trees in the background
./dataset/00004418.jpg,a football player is running with the ball
./dataset/00004419.jpg,a man and a woman standing on a field
./dataset/00004420.jpg,a football game is being played on the field
./dataset/00004421.jpg,a football stadium with a field and a field
./dataset/00004422.jpg,a football player is running with the ball
./dataset/00004423.jpg,a football player is tackled by a player
./dataset/00004424.jpg,a stadium with a football field and a large screen
./dataset/00004425.jpg,a football player running with the ball
./dataset/00004426.jpg,the huskies football team runs onto the field
./dataset/00004427.jpg,a group of young people standing on a field
./dataset/00004428.jpg,a football card with a player running on it
./dataset/00004429.jpg,a football player is about to throw the ball
./dataset/00004430.jpg,a football player running with the ball
./dataset/00004431.jpg,a football game
./dataset/00004432.jpg,a group of people playing football on a field
./dataset/00004433.jpg,the university of michigan football team rug rug
./dataset/00004434.jpg,a football game with the ball being thrown
./dataset/00004435.jpg,a football game with players on the field
./dataset/00004436.jpg,a crowd of people
./dataset/00004437.jpg,a group of young boys playing football on a field
./dataset/00004438.jpg,a football player running with the ball
./dataset/00004439.jpg,a football player is tackled by another player
./dataset/00004440.jpg,a group of young men playing soccer on a field
./dataset/00004441.jpg,a football game is being played on the field
./dataset/00004442.jpg,a football player running with the ball
./dataset/00004443.jpg,a soccer game is being played on a soccer field
./dataset/00004444.jpg,a football player is running with the ball
./dataset/00004445.jpg,a football player is running with the ball
./dataset/00004446.jpg,the football players are playing on the field
./dataset/00004447.jpg,a football player running with the ball
./dataset/00004448.jpg,a group of people playing a game of football
./dataset/00004449.jpg,a football player is getting ready to throw the ball
./dataset/00004450.jpg,a man kneeling on a football field
./dataset/00004451.jpg,a football player is catching the ball
./dataset/00004452.jpg,a football player running with the ball
./dataset/00004453.jpg,a football player is running with the ball
./dataset/00004454.jpg,a football player is trying to catch the ball
./dataset/00004455.jpg,a stadium with a football field and a crowd
./dataset/00004456.jpg,a football player catching a ball
./dataset/00004457.jpg,a group of people playing a game of fr frc
./dataset/00004458.jpg,a football game in black and white
./dataset/00004459.jpg,a stadium with a lot of seats
./dataset/00004460.jpg,a football game with a player running for the ball
./dataset/00004461.jpg,the football field at the university of michigan
./dataset/00004462.jpg,a football player is tackled by a bunch of defenders
./dataset/00004463.jpg,a football player running with the ball
./dataset/00004464.jpg,a football stadium with a large crowd
./dataset/00004465.jpg,a man standing on a field with a football ball
./dataset/00004466.jpg,a crowd of people
./dataset/00004467.jpg,a group of people on a field
./dataset/00004468.jpg,a football game is being played on a large screen
./dataset/00004469.jpg,a man in a uniform
./dataset/00004470.jpg,a large crowd of people
./dataset/00004471.jpg,a field with trees and a red house in the background
./dataset/00004472.jpg,a football game with a player getting ready to block the ball
./dataset/00004473.jpg,a soccer field
./dataset/00004474.jpg,a baseball field with a fence and a ball
./dataset/00004475.jpg,a football player running with the ball
./dataset/00004476.jpg,a football player is making a tackle
./dataset/00004477.jpg,a football player running with the ball
./dataset/00004478.jpg,a football player running with the ball
./dataset/00004479.jpg,the cardinals are getting ready for the game
./dataset/00004480.jpg,a man in a white uniform
./dataset/00004481.jpg,a football game is being played on the field
./dataset/00004482.jpg,a football player running with the ball
./dataset/00004483.jpg,the football team is playing on the field
./dataset/00004484.jpg,a football player is running with the ball
./dataset/00004485.jpg,a football player is running with the ball
./dataset/00004486.jpg,the player is jumping
./dataset/00004487.jpg,a football player running with the ball
./dataset/00004488.jpg,a group of people running on a muddy track
./dataset/00004489.jpg,a football player is running with the ball
./dataset/00004490.jpg,a football game with a player running for the ball
./dataset/00004491.jpg,a football game with the ball in the air
./dataset/00004492.jpg,a group of people standing on a field
./dataset/00004493.jpg,a football player running with the ball
./dataset/00004494.jpg,a football player running with the ball
./dataset/00004495.jpg,a football game is being played on a sunny day
./dataset/00004496.jpg,a football player is running with the ball
./dataset/00004497.jpg,a football field
./dataset/00004498.jpg,a football game with players on the field
./dataset/00004499.jpg,a man in a red uniform running with a football
./dataset/00004500.jpg,a group of football players
./dataset/00004501.jpg,the football field at the stadium
./dataset/00004502.jpg,madden's game of the week
./dataset/00004503.jpg,a football game with a player running the ball
./dataset/00004504.jpg,the football field at the university of michigan
./dataset/00004505.jpg,a football player is running with the ball
./dataset/00004506.jpg,a football player is tackled by a defender
./dataset/00004507.jpg,a football game is being played on the field
./dataset/00004508.jpg,a group of young men playing football on a field
./dataset/00004509.jpg,a group of young men playing football on a field
./dataset/00004510.jpg,a group of young women standing in a circle
./dataset/00004511.jpg,a football player holding a ball on a field
./dataset/00004512.jpg,the broncos football team runs the ball during a game
./dataset/00004513.jpg,the field at the cleveland stadium
./dataset/00004514.jpg,a group of men playing soccer on a field
./dataset/00004515.jpg,a crowd of people watching a football game
./dataset/00004516.jpg,a football game is being played on the field
./dataset/00004517.jpg,a man running with a football
./dataset/00004518.jpg,two pictures of a person running on a field
./dataset/00004519.jpg,a snowy scene of a football field
./dataset/00004520.jpg,a group of people playing soccer on a field
./dataset/00004521.jpg,the colts play in the nfc game
./dataset/00004522.jpg,a football player is tackled by two defenders
./dataset/00004523.jpg,a football game with players running on the field
./dataset/00004524.jpg,a group of people standing on a field
./dataset/00004525.jpg,a football player is tackled by a group of defenders
./dataset/00004526.jpg,the cheer team is performing at the football game
./dataset/00004527.jpg,a football game is being played on a field
./dataset/00004528.jpg,a group of young men playing football on a field
./dataset/00004529.jpg,a soccer field
./dataset/00004530.jpg,a football field
./dataset/00004531.jpg,a field with a baseball field and a baseball field
./dataset/00004532.jpg,a football game is being played in a stadium
./dataset/00004533.jpg,a football game is being played on the field
./dataset/00004534.jpg,a football game with a player running for the ball
./dataset/00004535.jpg,the football team is playing on the field
./dataset/00004536.jpg,a large crowd of people in red shirts
./dataset/00004537.jpg,a football player throwing a ball
./dataset/00004538.jpg,a group of young people standing on a field
./dataset/00004539.jpg,a football game in the early 1960s
./dataset/00004540.jpg,the eagles are looking to make their roster
./dataset/00004541.jpg,a large stadium
